"Original URL","ID","Transformed Markdown File"
"https://docs.marketo.com/display/DOCS/How+to+Insert+Dynamic+Fields","14352592","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/dynamic-fields/how-to-insert-dynamic-fields.md"
"https://docs.marketo.com/display/DOCS/Using+HTML","14352594","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/using-html.md"
"https://docs.marketo.com/display/DOCS/Add+Video+Content","14352595","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/add-video-content.md"
"https://docs.marketo.com/display/DOCS/Add+Email+to+Salesforce+in+Email+Client","14352596","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/add-email-to-salesforce-in-email-client.md"
"https://docs.marketo.com/display/DOCS/Add+Hyperlinked+Text","14352597","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/add-hyperlinked-text.md"
"https://docs.marketo.com/display/DOCS/How+to+Set+up+Your+Outlook365+SMTP+Server+with+Sales+Connect","14352600","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/email-delivery/how-to-set-up-your-outlook365-smtp-server-with-sales-connect.md"
"https://docs.marketo.com/display/DOCS/Reference+Yourself+in+a+Dynamic+Field","14352601","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/dynamic-fields/reference-yourself-in-a-dynamic-field.md"
"https://docs.marketo.com/display/DOCS/My+Dynamic+Fields+Aren%27t+Filling+Out","14352602","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/dynamic-fields/my-dynamic-fields-aren't-filling-out.md"
"https://docs.marketo.com/display/DOCS/How+to+Format+Auto-Unsubscribes","14352603","welcome-to-marketo-docs/product-docs/marketo-sales-connect/people/managing-contacts/how-to-format-auto-unsubscribes.md"
"https://docs.marketo.com/display/DOCS/Throttling+Error+Message+in+a+Failed+Delivery","14352604","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/throttling-error-message-in-a-failed-delivery.md"
"https://docs.marketo.com/display/DOCS/Remove+People+from+a+Campaign","14352608","welcome-to-marketo-docs/product-docs/marketo-sales-connect/campaigns/remove-people-from-a-campaign.md"
"https://docs.marketo.com/display/DOCS/Turn+off+a+Campaign","14352609","welcome-to-marketo-docs/product-docs/marketo-sales-connect/campaigns/turn-off-a-campaign.md"
"https://docs.marketo.com/display/DOCS/Schedule+a+Campaign","14352612","welcome-to-marketo-docs/product-docs/marketo-sales-connect/campaigns/schedule-a-campaign.md"
"https://docs.marketo.com/display/DOCS/Add+People+to+your+Campaign","14352613","welcome-to-marketo-docs/product-docs/marketo-sales-connect/campaigns/add-people-to-your-campaign.md"
"https://docs.marketo.com/display/DOCS/Understanding+the+Me+Tab","14352614","welcome-to-marketo-docs/product-docs/marketo-sales-connect/analytics-(msc)/understanding-the-me-tab.md"
